image_id,label_bin,Bars,name,objra,objdec
manga-7981-3701,0,0.0,manga-7981-3701,338.719576888,13.2775714718
manga-7960-1902,0,0.0,manga-7960-1902,257.567925509,32.2401129222
manga-12769-12701,1,0.75,manga-12769-12701,4.2288420456,-0.0882208825677
manga-8095-6103,1,1.0,manga-8095-6103,24.8033675892,14.9008490197
manga-7815-3703,0,0.0,manga-7815-3703,319.11342841,10.7676202056
manga-11955-12702,1,0.5,manga-11955-12702,194.484283367,53.5232259717
manga-11974-9102,1,1.0,manga-11974-9102,239.87499,9.81682
manga-12514-12702,1,0.5,manga-12514-12702,198.839844166,1.92755568471
manga-8156-3703,0,0.0,manga-8156-3703,56.4896580952,-0.0209215155287
manga-8593-3704,0,0.0,manga-8593-3704,225.621040737,52.7339137936
manga-10516-9102,0,0.0,manga-10516-9102,151.941809766,3.37104432427
manga-7972-6104,0,0.0,manga-7972-6104,316.882256606,10.9772086203
manga-8465-3704,0,0.0,manga-8465-3704,197.983095298,46.9071902298
manga-11824-6102,0,0.0,manga-11824-6102,223.552108071,4.75015942749
manga-11750-12701,0,0.0,manga-11750-12701,188.459809652,39.519731261
manga-10510-1901,0,0.0,manga-10510-1901,178.779249963,55.2427321186
manga-11945-12701,0,0.0,manga-11945-12701,251.760581837,40.1439657347
manga-10219-9102,0,0.0,manga-10219-9102,125.343919429,20.9105383102
manga-10494-6103,0,0.0,manga-10494-6103,124.666914025,55.437998958
manga-8341-12702,0,0.0,manga-8341-12702,189.397995312,44.801017021
manga-9880-1902,0,0.0,manga-9880-1902,195.36310974,27.9991879789
manga-8328-12701,0,0.0,manga-8328-12701,209.729822501,43.898557724
manga-8319-1901,0,0.0,manga-8319-1901,200.281698257,48.6977464835
manga-8135-6102,0,0.0,manga-8135-6102,114.872635541,37.8205071462
manga-12070-3701,0,0.0,manga-12070-3701,340.698611975,-0.321895639182
manga-8983-12704,0,0.0,manga-8983-12704,205.454710912,26.373482194
manga-12700-6103,0,0.0,manga-12700-6103,2.39588531487,15.6083144588
manga-10215-12701,0,0.0,manga-10215-12701,121.800741247,38.2563612267
manga-8479-12705,0,0.0,manga-8479-12705,194.898779,27.959268
manga-10217-3701,0,0.0,manga-10217-3701,118.693207358,14.3594231641
manga-9490-3704,1,0.75,manga-9490-3704,122.519651295,19.7455904192
manga-8263-3703,1,0.5,manga-8263-3703,186.243261086,46.2345486564
manga-7443-1901,1,0.5,manga-7443-1901,231.04260977,42.0687206283
manga-8443-3703,0,0.0,manga-8443-3703,207.422025214,26.7170456168
manga-7962-6101,0,0.0,manga-7962-6101,260.464506436,27.264680666
manga-8566-1902,1,1.0,manga-8566-1902,113.417289754,41.6852778566
manga-11863-12701,1,1.0,manga-11863-12701,191.018541072,55.4322082103
manga-8550-3702,0,-0.5,manga-8550-3702,246.460385316,39.890418889
manga-9503-6103,0,0.0,manga-9503-6103,120.81886205,24.6767768066
manga-8150-3704,0,0.0,manga-8150-3704,148.285932317,31.4383043117
manga-8714-12701,0,0.0,manga-8714-12701,117.953854063,46.1928605658
manga-9507-12703,0,0.0,manga-9507-12703,128.622022349,27.4298486443
manga-12683-12701,0,0.0,manga-12683-12701,325.703303297,-6.86849256445
manga-8332-12704,0,0.0,manga-8332-12704,209.163574437,43.585640819
manga-8570-9101,0,0.0,manga-8570-9101,22.8610177444,14.2775170238
manga-11751-12705,0,0.0,manga-11751-12705,146.769373921,34.3448275696
manga-8550-1901,0,0.0,manga-8550-1901,246.085601674,39.1775258138
manga-9085-3702,0,0.0,manga-9085-3702,259.592425778,28.1442275749
manga-9089-12705,0,0.0,manga-9089-12705,241.236131301,23.932674179
manga-8249-12701,0,0.0,manga-8249-12701,136.156282887,44.874731539
manga-8249-12704,0,0.0,manga-8249-12704,137.377511499,45.9523523666
manga-12667-12702,0,0.0,manga-12667-12702,248.628653699,37.6954403263
manga-8156-6101,0,0.0,manga-8156-6101,54.5970661097,-1.18410023556
manga-11835-12703,0,0.0,manga-11835-12703,221.405591971,3.43339494266
manga-12090-3703,0,0.0,manga-12090-3703,352.731162857,15.5764878473
manga-9502-3704,1,1.0,manga-9502-3704,129.49546279,25.0487808569
manga-9030-3704,0,0.0,manga-9030-3704,243.161858352,29.6435938736
manga-12485-6103,0,0.0,manga-12485-6103,198.923399906,33.7617572444
manga-11747-12705,0,0.0,manga-11747-12705,130.160791015,27.2411152717
manga-8256-12702,0,0.0,manga-8256-12702,164.410760825,41.0548595378
manga-9043-6102,1,0.5,manga-9043-6102,231.30472055,28.3594654889
manga-8140-6104,0,0.0,manga-8140-6104,117.705857719,40.9463206643
manga-8132-1902,1,0.5,manga-8132-1902,110.45060681,42.286307244
manga-8486-3704,0,0.0,manga-8486-3704,236.299300223,47.0497223315
manga-7443-1902,0,0.0,manga-7443-1902,231.99110413,42.9712078378
manga-10497-12705,0,0.0,manga-10497-12705,122.584892059,17.3236659723
manga-8483-1902,0,0.0,manga-8483-1902,248.018269901,47.7647576117
manga-11761-12705,0,0.0,manga-11761-12705,194.915700767,53.3411860487
manga-8991-6103,0,0.0,manga-8991-6103,176.129687468,53.6827216477
manga-11951-6104,0,0.0,manga-11951-6104,254.426174587,31.9167225048
manga-8569-12705,0,0.0,manga-8569-12705,10.8849385874,14.3425470163
manga-9029-9101,0,0.0,manga-9029-9101,247.476832176,41.6045233565
manga-8329-9101,0,0.0,manga-8329-9101,211.25307421,44.7524445135
manga-9046-6102,0,0.0,manga-9046-6102,244.683115934,25.9474259288
manga-9514-1902,0,0.0,manga-9514-1902,33.5880594277,14.1185349483
manga-12511-1901,0,0.0,manga-12511-1901,135.467041919,1.9932814634
manga-11020-12702,0,0.0,manga-11020-12702,204.112346904,54.898334427
manga-9086-9101,0,0.0,manga-9086-9101,242.465908167,25.6865942641
manga-9511-12701,0,0.0,manga-9511-12701,129.52285438,4.32838631867
manga-8714-6104,0,0.0,manga-8714-6104,118.655540478,46.9882207166
manga-8456-3702,0,0.0,manga-8456-3702,149.025073314,46.1524789611
manga-9513-1902,1,0.5,manga-9513-1902,30.7081937163,14.5206085491
manga-11863-9102,1,0.5,manga-11863-9102,195.280762787,54.799185802
manga-12068-6102,1,0.5,manga-12068-6102,336.837751027,-0.678105120897
manga-11744-12701,0,0.0,manga-11744-12701,122.025515329,14.8377796365
manga-8562-12702,0,0.0,manga-8562-12702,242.809149596,51.1923715213
manga-8942-6104,0,0.0,manga-8942-6104,124.571110809,28.3492647544
manga-9484-12702,0,0.0,manga-9484-12702,118.354928416,34.275716274
manga-11982-6101,1,1.0,manga-11982-6101,309.286497317,-6.12242345874
manga-8940-9101,1,1.0,manga-8940-9101,119.983884918,26.3829661452
manga-8555-1902,0,0.0,manga-8555-1902,246.323470587,42.6942265737
manga-8253-6102,0,0.0,manga-8253-6102,158.533014161,42.8092149147
manga-9867-1902,0,0.0,manga-9867-1902,223.532221493,49.4291371109
manga-12651-6104,0,0.0,manga-12651-6104,252.533684452,27.219604084
manga-9085-9102,0,0.0,manga-9085-9102,259.692351868,27.1744539632
manga-11957-6102,0,0.0,manga-11957-6102,185.500876781,51.9877819007
manga-8952-6103,1,1.0,manga-8952-6103,204.674179172,27.742410862
manga-8461-12702,1,1.0,manga-8461-12702,145.724306972,42.7933257646
manga-9086-1901,0,0.25,manga-9086-1901,241.747204897,25.363955935
manga-8569-3704,0,0.0,manga-8569-3704,10.5896570474,14.2543620366
manga-11956-12704,0,0.0,manga-11956-12704,187.684892464,52.8941984091
manga-9488-9101,1,1.0,manga-9488-9101,126.329009561,20.3980989477
manga-8655-9101,0,0.0,manga-8655-9101,356.53702356,1.03033424423
manga-7975-3703,0,0.0,manga-7975-3703,325.161350811,11.7227434323
manga-8651-6102,1,1.0,manga-8651-6102,313.670602109,-0.766883957976
manga-8612-3701,0,0.0,manga-8612-3701,252.291995336,38.9389645227
manga-8550-6103,0,0.0,manga-8550-6103,247.638690535,39.8307262255
manga-8712-6103,0,0.0,manga-8712-6103,120.23007,53.67056
manga-8155-12701,1,1.0,manga-8155-12701,53.1714636534,-1.18362587541
manga-9493-12701,0,0.0,manga-9493-12701,128.195861645,22.576562509
manga-9024-3703,0,0.0,manga-9024-3703,223.780252613,34.8433306662
manga-9089-12701,1,0.5,manga-9089-12701,240.478234088,24.1509100723
manga-10508-12703,1,0.5,manga-10508-12703,184.652029473,51.4147324232
manga-10502-3704,0,0.0,manga-10502-3704,131.012528298,31.1355790596
manga-9510-1901,0,0.0,manga-9510-1901,126.778482539,27.7717629614
manga-12094-12704,0,0.0,manga-12094-12704,18.2996475295,15.0995987581
manga-10844-3702,1,1.0,manga-10844-3702,145.590507164,4.35448236168
manga-8145-6104,1,0.5,manga-8145-6104,116.511679886,28.878071563
manga-9181-12701,0,0.0,manga-9181-12701,118.5709466,38.220893904
manga-12679-6102,0,0.0,manga-12679-6102,316.379967394,-7.55728248023
manga-9495-12702,0,0.0,manga-9495-12702,122.265635067,21.3683940821
manga-8720-3704,0,0.0,manga-8720-3704,121.429548612,48.9337751432
manga-8309-9102,1,1.0,manga-8309-9102,211.94856418,53.3704370372
manga-10519-3703,0,0.0,manga-10519-3703,154.505850861,5.76529807931
manga-9488-12701,0,0.0,manga-9488-12701,126.590032639,20.2705145924
manga-8984-9101,0,0.0,manga-8984-9101,201.971931237,28.5081687796
manga-11970-6102,1,1.0,manga-11970-6102,224.52598185,10.9545458914
manga-8652-12703,1,0.5,manga-8652-12703,330.816663792,0.571128772422
manga-8718-12702,1,1.0,manga-8718-12702,120.700706482,45.0345535278
manga-10503-3702,1,1.0,manga-10503-3702,159.136150602,5.55676086143
manga-10220-3702,0,0.0,manga-10220-3702,120.436461244,31.8383638274
manga-9485-1902,0,0.0,manga-9485-1902,120.711475847,35.7735595945
manga-9884-9101,0,0.0,manga-9884-9101,204.450800439,53.3899954838
manga-12070-12705,0,0.0,manga-12070-12705,342.249063177,-0.0394277980144
manga-8137-3701,0,0.0,manga-8137-3701,116.703574938,43.3748383408
manga-8546-3701,0,0.0,manga-8546-3701,237.166113327,51.1750589639
manga-10224-12703,1,1.0,manga-10224-12703,36.9643538512,0.501541369456
manga-8154-6104,1,0.5,manga-8154-6104,44.6236707901,0.846091997114
manga-8261-3704,0,0.0,manga-8261-3704,184.193930623,44.6710554238
manga-11982-12705,0,0.0,manga-11982-12705,310.734503516,-6.85726544313
manga-10499-3701,0,0.0,manga-10499-3701,131.704957687,28.171321961
manga-8241-12703,0,0.0,manga-8241-12703,126.671767765,17.8386878658
manga-11021-12702,1,1.0,manga-11021-12702,199.57208,54.85515
manga-8948-9102,0,0.0,manga-8948-9102,166.157979231,49.6757871692
manga-8980-3702,1,0.75,manga-8980-3702,225.676453111,43.2424156598
manga-9497-1901,1,0.5,manga-9497-1901,117.375206751,21.7527896599
manga-8158-9102,1,1.0,manga-8158-9102,62.9492551871,-5.91988380733
manga-8442-12705,0,0.0,manga-8442-12705,199.377441982,31.0926945393
manga-12066-6101,0,0.0,manga-12066-6101,327.825327824,-0.957043505794
manga-8549-6103,1,1.0,manga-8549-6103,240.418740846,46.085291751
manga-8598-3703,1,0.5,manga-8598-3703,229.480721787,49.1678335217
manga-11967-6101,0,0.0,manga-11967-6101,231.452117434,8.9798332344
manga-10501-1902,1,0.75,manga-10501-1902,134.581291082,31.1220886599
manga-10512-12704,1,0.5,manga-10512-12704,136.272058301,3.85157518708
manga-8547-3704,0,0.0,manga-8547-3704,220.043768305,53.1002001871
manga-11013-3701,1,0.5,manga-11013-3701,207.0556,54.79733
manga-8150-3703,0,0.0,manga-8150-3703,148.737388233,32.9816453824
manga-9493-9101,1,0.5,manga-9493-9101,128.71818464,23.667943158
manga-7993-6104,1,0.75,manga-7993-6104,33.1405923904,14.3431853743
manga-8454-6104,1,1.0,manga-8454-6104,154.825440349,45.8135944836
manga-8592-6104,0,0.0,manga-8592-6104,224.33486,52.99342
manga-12621-12703,1,0.5,manga-12621-12703,204.888962499,29.9970820026
manga-8445-6102,1,0.75,manga-8445-6102,205.658735284,35.1212870556
manga-8080-3704,0,0.0,manga-8080-3704,49.4574544521,-0.554658522356
manga-8096-3701,0,0.25,manga-8096-3701,26.6159380625,12.8925442115
manga-9191-1902,0,0.0,manga-9191-1902,313.638732758,-0.119217409243
manga-11745-12702,1,0.5,manga-11745-12702,127.34375942,43.3586843172
manga-9504-12705,1,1.0,manga-9504-12705,122.862744384,29.4808803168
manga-9048-3703,0,0.0,manga-9048-3703,246.172236769,25.3282352307
manga-12700-12702,0,0.0,manga-12700-12702,1.6220900939,14.1824004602
manga-8552-3701,1,0.5,manga-8552-3701,227.069591907,42.9163757462
manga-12683-3701,0,0.0,manga-12683-3701,326.491530383,-7.79686525875
manga-8133-6102,0,0.0,manga-8133-6102,113.302861961,44.1067181578
manga-8945-12703,1,1.0,manga-8945-12703,173.981887348,48.0214581158
manga-11984-12703,0,0.25,manga-11984-12703,257.010739851,22.5158274783
manga-12490-9101,0,0.0,manga-12490-9101,168.58393777,4.02064011193
manga-12682-6103,1,1.0,manga-12682-6103,324.649810464,-8.22592007443
manga-9506-6102,1,1.0,manga-9506-6102,133.759843218,26.6753462682
manga-9501-3704,0,0.0,manga-9501-3704,130.350965188,24.4950774327
manga-9875-3704,0,0.0,manga-9875-3704,195.11524333,27.6251974508
manga-11951-6102,0,0.0,manga-11951-6102,253.53340979,31.6077405439
manga-10517-6102,1,0.5,manga-10517-6102,151.17068946,4.81820297683
manga-9185-3703,0,0.0,manga-9185-3703,256.84004912,33.9705863637
manga-9880-9102,0,0.0,manga-9880-9102,196.671360604,27.8841390702
manga-8145-9101,1,0.75,manga-8145-9101,117.108600016,27.2980447031
manga-8145-6101,1,1.0,manga-8145-6101,116.68564,26.741
manga-8552-12701,0,0.0,manga-8552-12701,226.431661417,44.4049023746
manga-9894-6104,1,0.5,manga-9894-6104,250.907826335,21.6912870652
manga-8444-9101,1,1.0,manga-8444-9101,200.644924623,33.1570944949
manga-8088-12702,1,1.0,manga-8088-12702,4.42733,15.33568
manga-8252-6102,0,0.25,manga-8252-6102,144.557956402,48.3883017672
manga-12700-3704,0,0.0,manga-12700-3704,2.25926960115,15.1265910173
manga-8565-3701,0,0.0,manga-8565-3701,240.532494187,46.9519913624
manga-8597-3701,0,0.0,manga-8597-3701,224.835531726,47.5670512067
manga-8448-3704,0,0.0,manga-8448-3704,166.35568129,22.6211668773
manga-8712-3704,0,0.0,manga-8712-3704,122.245088364,53.5098777398
manga-8598-3701,0,0.25,manga-8598-3701,229.675248887,47.5512606935
manga-8999-9101,0,0.0,manga-8999-9101,163.723813899,48.9445453077
manga-8078-12705,1,1.0,manga-8078-12705,42.27915,-0.90221
manga-11946-6102,1,0.75,manga-11946-6102,250.026945635,37.191323344
manga-9869-1901,0,0.0,manga-9869-1901,246.959644668,40.937449163
manga-8726-3703,0,0.0,manga-8726-3703,116.921450044,22.7816071145
manga-9025-6104,1,1.0,manga-9025-6104,247.36126617,29.5411260226
manga-9181-3701,1,0.5,manga-9181-3701,119.667910183,37.2651193051
manga-8977-3702,0,0.0,manga-8977-3702,116.428555378,34.0077392619
manga-12083-9102,0,0.0,manga-12083-9102,344.288077431,13.188324278
manga-12487-12705,0,0.0,manga-12487-12705,138.38070617,28.9517565414
manga-8609-12703,1,0.75,manga-8609-12703,247.383226539,15.2997689121
manga-12483-9102,1,0.5,manga-12483-9102,186.453994751,33.5469017029
manga-8315-9102,1,1.0,manga-8315-9102,235.208007294,38.5134589921
manga-10497-1901,0,0.0,manga-10497-1901,120.624689523,17.2847333146
manga-8588-12702,1,1.0,manga-8588-12702,250.31305,39.29009
manga-10840-12704,0,0.0,manga-10840-12704,133.386398991,4.78184191969
manga-10844-12701,1,0.5,manga-10844-12701,144.561800817,4.1525380148
manga-8315-6104,0,0.0,manga-8315-6104,235.779168643,39.1513464338
manga-8601-3704,0,0.0,manga-8601-3704,247.948553785,39.8142396526
manga-10215-3702,0,0.0,manga-10215-3702,121.370110164,37.557853221
manga-8453-6101,0,0.0,manga-8453-6101,152.773273523,46.8995324281
manga-10846-6103,0,0.0,manga-10846-6103,153.725625974,-0.794537716089
manga-9496-6103,0,0.0,manga-9496-6103,121.45542388,22.3401254681
manga-11758-9102,0,0.0,manga-11758-9102,203.109076945,51.8858495646
manga-8588-12705,0,0.0,manga-8588-12705,250.312873125,39.7523514003
manga-11960-3702,0,0.25,manga-11960-3702,237.109618014,9.16453823191
manga-8311-1902,0,0.0,manga-8311-1902,203.106674331,22.5586895714
manga-11984-6101,0,0.0,manga-11984-6101,255.635421658,22.1496833068
manga-9870-1902,0,0.0,manga-9870-1902,233.165105061,44.5341852818
manga-12071-1902,0,0.0,manga-12071-1902,347.60711787,-0.47905322065
manga-9881-6104,0,0.0,manga-9881-6104,205.933957661,25.3921420352
manga-9888-12704,1,0.5,manga-9888-12704,236.006339163,28.2770287796
manga-8488-1901,0,0.0,manga-8488-1901,236.084780403,47.0189320013
manga-8262-6102,0,0.0,manga-8262-6102,185.570458171,43.7363524528
manga-9510-12702,1,1.0,manga-9510-12702,125.70373,27.71532
manga-12620-9101,1,0.5,manga-12620-9101,201.177416428,29.0496119639
manga-9032-12702,1,1.0,manga-9032-12702,241.452769626,30.7170587416
manga-8721-12704,0,0.0,manga-8721-12704,135.236514547,54.9545115782
manga-12488-9102,1,0.5,manga-12488-9102,135.030436672,29.6327716468
manga-8950-12705,0,0.0,manga-8950-12705,194.733135283,27.8334449764
manga-12518-1902,1,0.5,manga-12518-1902,158.956201533,-0.238989306644
manga-11868-3704,0,0.0,manga-11868-3704,249.398119407,25.2942893786
manga-8248-9101,0,0.0,manga-8248-9101,136.483042507,17.4936819612
manga-8452-9102,0,0.25,manga-8452-9102,156.966733085,46.0063699088
manga-10513-3703,0,0.0,manga-10513-3703,140.805132647,2.06006035127
manga-10844-12704,0,0.0,manga-10844-12704,144.984886675,4.97059706983
manga-12079-12701,0,0.0,manga-12079-12701,30.0194442476,-1.00769386493
manga-9031-9101,0,0.0,manga-9031-9101,239.164562448,45.5407813179
manga-11977-12701,0,0.0,manga-11977-12701,253.812224001,24.6554427421
manga-9874-12705,1,1.0,manga-9874-12705,195.079595534,27.5537156077
manga-11943-9102,0,0.0,manga-11943-9102,247.150256657,39.5337639182
manga-8722-3701,1,0.5,manga-8722-3701,124.831660733,50.0057651013
manga-11953-12705,0,0.0,manga-11953-12705,190.842660922,42.4792377243
manga-11014-12702,0,0.0,manga-11014-12702,194.197578925,27.2922421325
manga-9506-12701,0,0.0,manga-9506-12701,132.586475426,27.3392330288
manga-9024-6103,0,0.0,manga-9024-6103,221.403476803,34.3108847301
manga-9093-12702,1,0.5,manga-9093-12702,239.83816794,28.3912697433
manga-8439-1901,0,0.0,manga-8439-1901,141.190236455,49.4448016737
manga-8561-3704,1,0.75,manga-8561-3704,241.325410354,52.120150906
manga-9490-6101,0,0.25,manga-9490-6101,120.994846241,19.3642418355
manga-12675-12701,0,0.0,manga-12675-12701,250.250323968,33.7730484145
manga-7990-12703,0,0.0,manga-7990-12703,263.635157946,58.230132368
manga-8618-6102,1,1.0,manga-8618-6102,319.103189368,10.2733865439
manga-10843-3701,0,0.0,manga-10843-3701,148.979516543,-0.190297943214
manga-8247-3704,0,0.0,manga-8247-3704,136.039205522,42.3034211072
manga-9495-3701,0,0.0,manga-9495-3701,123.558705698,21.4357354591
manga-11940-12703,0,0.0,manga-11940-12703,247.582908431,36.189080954
manga-8075-3701,0,0.0,manga-8075-3701,359.752298426,14.0022801446
manga-8993-3704,0,0.0,manga-8993-3704,166.086573291,46.0560974689
manga-8609-12705,0,0.0,manga-8609-12705,246.714628439,13.8730660815
manga-10508-3704,0,0.0,manga-10508-3704,182.273026767,51.417038812
manga-8611-6101,0,0.0,manga-8611-6101,261.968871739,60.0972734276
manga-8157-6103,0,0.0,manga-8157-6103,31.2545881526,14.7134056398
manga-7992-3704,0,0.0,manga-7992-3704,252.474485808,62.8419660661
manga-9048-9101,1,1.0,manga-9048-9101,245.056710905,25.7100874489
manga-7993-6103,1,0.5,manga-7993-6103,32.881005008,14.2006414732
manga-8986-6101,0,0.0,manga-8986-6101,119.868819417,26.8896484426
manga-10506-1901,0,0.0,manga-10506-1901,139.572004562,34.1605505581
manga-8931-9102,0,0.0,manga-8931-9102,194.16002111,28.1062643769
manga-8946-12701,0,0.0,manga-8946-12701,169.42303,47.0834
manga-8075-3704,0,0.0,manga-8075-3704,0.456361199121,14.4396890973
manga-9088-3701,0,0.0,manga-9088-3701,241.253120982,26.7464514128
manga-8466-12701,0,0.0,manga-8466-12701,167.919038742,45.3504464404
manga-9088-12703,0,0.0,manga-9088-12703,242.537609162,26.9231529839
manga-8464-3702,0,0.0,manga-8464-3702,187.063503724,44.4531321941
manga-8721-6103,1,1.0,manga-8721-6103,133.12130257,56.112688488
manga-8323-12704,1,0.5,manga-8323-12704,196.895014012,36.0029579413
manga-8091-12701,1,1.0,manga-8091-12701,11.9991011508,13.7426779765
manga-9890-6103,0,0.0,manga-9890-6103,233.34850016,31.1795292062
manga-9490-12704,1,0.5,manga-9490-12704,122.135669705,20.5373774612
manga-8550-3703,0,0.0,manga-8550-3703,246.749012651,39.3201236818
manga-9033-1902,0,0.25,manga-9033-1902,223.218540019,45.2348005077
manga-8440-12704,1,1.0,manga-8440-12704,136.142338091,41.3978271827
manga-12489-1901,0,0.0,manga-12489-1901,178.04677522,4.35651794936
manga-8721-6101,0,0.0,manga-8721-6101,135.163909371,53.9832458326
manga-10507-6103,1,0.75,manga-10507-6103,176.858100105,49.1384939324
manga-7990-3701,0,0.0,manga-7990-3701,260.616380035,57.1640553041
manga-10844-1902,0,0.0,manga-10844-1902,146.112319946,4.49913597107
manga-11975-9101,0,0.0,manga-11975-9101,250.922836535,26.6026056828
manga-11949-6101,1,0.5,manga-11949-6101,253.367844165,32.9589699785
manga-8147-6104,0,0.25,manga-8147-6104,118.383684969,27.7428815514
manga-9887-1901,0,0.0,manga-9887-1901,239.17852912,29.8131795023
manga-8256-12705,0,0.0,manga-8256-12705,165.795923954,41.7052427347
manga-11745-12703,1,0.5,manga-11745-12703,127.796397595,44.6931705365
manga-7979-3703,0,0.0,manga-7979-3703,333.791087605,14.0417736019
manga-11976-6104,0,0.0,manga-11976-6104,243.688642201,19.8964506612
manga-8311-6103,0,0.0,manga-8311-6103,202.90050397,23.3140787608
manga-8336-6102,1,0.75,manga-8336-6102,210.217782954,38.4180312572
manga-8085-6102,0,0.0,manga-8085-6102,51.3858158,-0.539661540187
manga-11755-9102,1,0.5,manga-11755-9102,187.751318314,42.526965847
manga-7981-6103,1,1.0,manga-7981-6103,338.67001754,14.6605171631
manga-10504-9102,0,0.0,manga-10504-9102,139.484314392,34.5093229347
manga-12071-9102,1,1.0,manga-12071-9102,347.345531209,1.00060002603
manga-8252-12701,1,0.75,manga-8252-12701,144.23925577,48.2941162265
manga-8244-9102,0,0.0,manga-8244-9102,132.977743439,52.9008813541
manga-8138-6101,0,0.0,manga-8138-6101,115.964007538,44.7243293414
manga-9880-12701,0,0.0,manga-9880-12701,195.16572,27.92401
manga-8309-12703,0,0.0,manga-8309-12703,208.775439052,53.216600642
manga-11758-12702,0,0.0,manga-11758-12702,202.324215848,53.2517278797
manga-9485-6101,0,0.0,manga-9485-6101,120.447609463,36.2260578482
manga-11006-6102,1,1.0,manga-11006-6102,194.402261608,27.0313661613
manga-12696-1902,0,0.0,manga-12696-1902,13.9566429456,-1.08168039977
manga-9507-12704,1,0.5,manga-9507-12704,129.600036621,25.7545013428
manga-8997-9102,0,0.0,manga-8997-9102,171.065567027,51.7423071352
manga-9880-12703,0,0.0,manga-9880-12703,195.198389338,29.0671720147
manga-9499-3701,0,0.0,manga-9499-3701,118.192781872,25.0905732613
manga-10507-3704,0,0.0,manga-10507-3704,177.46221206,47.4446862742
manga-9506-12705,0,0.0,manga-9506-12705,134.463246325,26.0245115034
manga-8606-3703,0,0.0,manga-8606-3703,255.848476565,37.6324692415
manga-8079-3702,1,0.5,manga-8079-3702,41.5347232946,-0.555453168581
manga-8569-9101,1,0.5,manga-8569-9101,10.3175696576,15.2170857951
manga-8080-9101,1,1.0,manga-8080-9101,47.3400297067,-0.407944397575
manga-8601-3702,1,1.0,manga-8601-3702,247.612100338,40.7250813956
manga-8609-9101,1,0.5,manga-8609-9101,246.750310352,14.4633647321
manga-12684-12702,0,0.0,manga-12684-12702,326.950734328,-7.45867895191
manga-10846-1902,0,0.0,manga-10846-1902,153.691233229,-0.339349545131
manga-11982-1901,0,0.0,manga-11982-1901,310.307879729,-5.12346030686
manga-11753-9102,0,0.0,manga-11753-9102,146.570633075,3.66583276845
manga-7964-3701,0,0.25,manga-7964-3701,316.214011549,0.632260258808
manga-9026-9101,1,1.0,manga-9026-9101,249.318419223,44.4182296144
manga-8486-9102,1,1.0,manga-8486-9102,239.030589848,48.0308761201
manga-8941-1901,1,1.0,manga-8941-1901,120.723976721,28.4571247784
manga-12092-9102,1,0.5,manga-12092-9102,16.079224537,14.5034175794
manga-9182-6103,0,0.0,manga-9182-6103,120.704799825,40.457409194
manga-8447-6101,1,0.75,manga-8447-6101,206.133264031,40.2400042736
manga-8449-9102,1,0.5,manga-8449-9102,169.684933409,21.5641842202
manga-8593-3702,0,0.0,manga-8593-3702,224.579801111,53.2375016985
manga-12081-6103,0,0.0,manga-12081-6103,32.1746766215,0.40739880378
manga-7972-9101,1,0.5,manga-7972-9101,316.043643235,8.99511499267
manga-9191-6103,0,0.0,manga-9191-6103,312.909236778,-0.055866767
manga-10493-3701,0,0.0,manga-10493-3701,122.854276586,52.5303806741
manga-8331-6103,0,0.0,manga-8331-6103,203.956924722,42.6783120456
manga-11984-1901,0,0.0,manga-11984-1901,256.467218561,22.2441264738
manga-8727-6101,1,1.0,manga-8727-6101,54.3975084057,-6.49586592989
manga-8617-1901,0,0.0,manga-8617-1901,324.804509631,-0.508545662254
manga-8613-12701,0,0.0,manga-8613-12701,254.021313773,34.0498523927
manga-8614-1902,0,0.0,manga-8614-1902,255.417894895,34.5203625891
manga-10226-6104,1,0.5,manga-10226-6104,38.2552043968,0.420819003951
manga-9196-6101,0,0.0,manga-9196-6101,260.51607353,52.9580010767
manga-8312-3701,1,1.0,manga-8312-3701,246.994480533,39.6039607014
manga-12518-3703,0,0.0,manga-12518-3703,159.60443798,-0.392690289619
manga-9040-6102,0,0.0,manga-9040-6102,243.414356076,27.5928559087
manga-10213-6101,1,0.75,manga-10213-6101,121.717807261,43.3235006561
manga-8723-3702,0,0.0,manga-8723-3702,127.044445437,55.7124026352
manga-9513-9101,0,0.0,manga-9513-9101,29.8615119115,14.4915951107
manga-11834-1902,0,0.0,manga-11834-1902,223.080917019,-0.269204471565
manga-8309-12702,0,0.0,manga-8309-12702,207.368445258,53.2460453414
manga-8547-12701,1,1.0,manga-8547-12701,217.629970676,52.7071590288
manga-8484-3702,0,0.0,manga-8484-3702,247.730864772,45.8800494565
manga-12094-12703,0,0.0,manga-12094-12703,18.3153435298,15.5164751604
manga-9894-12701,1,0.5,manga-9894-12701,250.312960997,20.752210151
manga-11836-12703,0,0.0,manga-11836-12703,151.631523897,1.14171903946
manga-8455-9102,0,0.0,manga-8455-9102,157.059621191,41.5698778924
manga-10840-12703,0,0.0,manga-10840-12703,135.315147082,4.11804257374
manga-8082-3704,0,0.0,manga-8082-3704,50.8885990777,-0.438535643413
manga-8990-3703,0,0.0,manga-8990-3703,173.972423651,49.1585759893
manga-8483-6103,1,0.5,manga-8483-6103,247.179730935,49.0610805707
manga-11833-12705,0,0.25,manga-11833-12705,186.455828391,50.0959327378
manga-9042-6102,0,0.0,manga-9042-6102,233.840977841,27.124639923
manga-11949-6104,0,0.0,manga-11949-6104,252.327042325,34.2683643362
