image_id,path_g,path_r,path_z,hdu_g,hdu_r,hdu_z,format_hint,raw_path
manga-8439-12705,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8439-12705_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8439-12705_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8439-12705_z.fits,,,,per_band,
manga-8622-6104,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8622-6104_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8622-6104_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8622-6104_z.fits,,,,per_band,
manga-8991-12702,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8991-12702_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8991-12702_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8991-12702_z.fits,,,,per_band,
manga-9883-12702,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9883-12702_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9883-12702_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9883-12702_z.fits,,,,per_band,
manga-12093-3703,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12093-3703_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12093-3703_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12093-3703_z.fits,,,,per_band,
manga-11968-9101,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11968-9101_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11968-9101_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11968-9101_z.fits,,,,per_band,
manga-9024-6101,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9024-6101_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9024-6101_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9024-6101_z.fits,,,,per_band,
manga-9865-6102,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9865-6102_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9865-6102_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9865-6102_z.fits,,,,per_band,
manga-11834-6101,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11834-6101_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11834-6101_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11834-6101_z.fits,,,,per_band,
manga-11834-3704,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11834-3704_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11834-3704_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11834-3704_z.fits,,,,per_band,
manga-7977-12702,/content/drive/MyDrive/Proyecto_Integrador/data/manga-7977-12702_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-7977-12702_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-7977-12702_z.fits,,,,per_band,
manga-8625-6102,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8625-6102_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8625-6102_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8625-6102_z.fits,,,,per_band,
manga-8141-3702,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8141-3702_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8141-3702_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8141-3702_z.fits,,,,per_band,
manga-8596-6104,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8596-6104_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8596-6104_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8596-6104_z.fits,,,,per_band,
manga-11835-12701,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11835-12701_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11835-12701_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11835-12701_z.fits,,,,per_band,
manga-8313-6103,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8313-6103_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8313-6103_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8313-6103_z.fits,,,,per_band,
manga-11834-9102,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11834-9102_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11834-9102_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11834-9102_z.fits,,,,per_band,
manga-8711-9102,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8711-9102_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8711-9102_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8711-9102_z.fits,,,,per_band,
manga-9497-9101,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9497-9101_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9497-9101_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9497-9101_z.fits,,,,per_band,
manga-7960-3703,/content/drive/MyDrive/Proyecto_Integrador/data/manga-7960-3703_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-7960-3703_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-7960-3703_z.fits,,,,per_band,
manga-9034-6103,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9034-6103_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9034-6103_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9034-6103_z.fits,,,,per_band,
manga-11835-1902,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11835-1902_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11835-1902_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11835-1902_z.fits,,,,per_band,
manga-11835-1901,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11835-1901_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11835-1901_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11835-1901_z.fits,,,,per_band,
manga-8999-3702,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8999-3702_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8999-3702_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8999-3702_z.fits,,,,per_band,
manga-11962-12705,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11962-12705_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11962-12705_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11962-12705_z.fits,,,,per_band,
manga-9881-12701,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9881-12701_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9881-12701_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9881-12701_z.fits,,,,per_band,
manga-8091-12704,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8091-12704_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8091-12704_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8091-12704_z.fits,,,,per_band,
manga-11871-6102,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11871-6102_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11871-6102_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11871-6102_z.fits,,,,per_band,
manga-9186-12704,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9186-12704_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9186-12704_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9186-12704_z.fits,,,,per_band,
manga-11835-3703,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11835-3703_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11835-3703_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11835-3703_z.fits,,,,per_band,
manga-12090-3701,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12090-3701_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12090-3701_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12090-3701_z.fits,,,,per_band,
manga-7958-6104,/content/drive/MyDrive/Proyecto_Integrador/data/manga-7958-6104_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-7958-6104_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-7958-6104_z.fits,,,,per_band,
manga-8943-3701,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8943-3701_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8943-3701_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8943-3701_z.fits,,,,per_band,
manga-8604-6104,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8604-6104_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8604-6104_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8604-6104_z.fits,,,,per_band,
manga-9043-3704,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9043-3704_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9043-3704_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9043-3704_z.fits,,,,per_band,
manga-11835-6104,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11835-6104_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11835-6104_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11835-6104_z.fits,,,,per_band,
manga-9505-12702,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9505-12702_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9505-12702_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9505-12702_z.fits,,,,per_band,
manga-12090-12703,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12090-12703_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12090-12703_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12090-12703_z.fits,,,,per_band,
manga-8483-6101,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8483-6101_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8483-6101_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8483-6101_z.fits,,,,per_band,
manga-11835-9101,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11835-9101_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11835-9101_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11835-9101_z.fits,,,,per_band,
manga-9028-3704,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9028-3704_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9028-3704_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9028-3704_z.fits,,,,per_band,
manga-8624-1902,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8624-1902_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8624-1902_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8624-1902_z.fits,,,,per_band,
manga-8602-12702,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8602-12702_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8602-12702_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8602-12702_z.fits,,,,per_band,
manga-8721-3703,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8721-3703_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8721-3703_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8721-3703_z.fits,,,,per_band,
manga-8603-6103,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8603-6103_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8603-6103_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8603-6103_z.fits,,,,per_band,
manga-8983-6103,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8983-6103_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8983-6103_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8983-6103_z.fits,,,,per_band,
manga-12085-3704,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12085-3704_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12085-3704_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12085-3704_z.fits,,,,per_band,
manga-11836-12705,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11836-12705_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11836-12705_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11836-12705_z.fits,,,,per_band,
manga-8338-9102,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8338-9102_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8338-9102_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8338-9102_z.fits,,,,per_band,
manga-11836-1902,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11836-1902_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11836-1902_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11836-1902_z.fits,,,,per_band,
manga-8554-6102,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8554-6102_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8554-6102_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8554-6102_z.fits,,,,per_band,
manga-9484-6102,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9484-6102_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9484-6102_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9484-6102_z.fits,,,,per_band,
manga-11836-3701,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11836-3701_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11836-3701_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11836-3701_z.fits,,,,per_band,
manga-11863-3702,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11863-3702_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11863-3702_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11863-3702_z.fits,,,,per_band,
manga-8459-12704,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8459-12704_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8459-12704_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8459-12704_z.fits,,,,per_band,
manga-8438-6104,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8438-6104_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8438-6104_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8438-6104_z.fits,,,,per_band,
manga-8552-12702,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8552-12702_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8552-12702_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8552-12702_z.fits,,,,per_band,
manga-9181-12704,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9181-12704_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9181-12704_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9181-12704_z.fits,,,,per_band,
manga-12512-6104,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12512-6104_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12512-6104_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12512-6104_z.fits,,,,per_band,
manga-11836-3704,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11836-3704_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11836-3704_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11836-3704_z.fits,,,,per_band,
manga-8329-1902,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8329-1902_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8329-1902_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8329-1902_z.fits,,,,per_band,
manga-12067-6104,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12067-6104_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12067-6104_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12067-6104_z.fits,,,,per_band,
manga-11836-6101,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11836-6101_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11836-6101_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11836-6101_z.fits,,,,per_band,
manga-12495-12702,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12495-12702_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12495-12702_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12495-12702_z.fits,,,,per_band,
manga-8466-3701,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8466-3701_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8466-3701_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8466-3701_z.fits,,,,per_band,
manga-8155-6101,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8155-6101_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8155-6101_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8155-6101_z.fits,,,,per_band,
manga-9049-9101,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9049-9101_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9049-9101_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9049-9101_z.fits,,,,per_band,
manga-9039-1901,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9039-1901_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9039-1901_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9039-1901_z.fits,,,,per_band,
manga-11836-6104,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11836-6104_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11836-6104_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11836-6104_z.fits,,,,per_band,
manga-11838-12702,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11838-12702_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11838-12702_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11838-12702_z.fits,,,,per_band,
manga-11982-1902,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11982-1902_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11982-1902_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11982-1902_z.fits,,,,per_band,
manga-8996-1902,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8996-1902_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8996-1902_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8996-1902_z.fits,,,,per_band,
manga-9506-12701,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9506-12701_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9506-12701_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9506-12701_z.fits,,,,per_band,
manga-8656-9102,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8656-9102_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8656-9102_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8656-9102_z.fits,,,,per_band,
manga-11838-12705,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11838-12705_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11838-12705_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11838-12705_z.fits,,,,per_band,
manga-8613-3703,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8613-3703_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8613-3703_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8613-3703_z.fits,,,,per_band,
manga-8984-6102,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8984-6102_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8984-6102_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8984-6102_z.fits,,,,per_band,
manga-11838-3701,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11838-3701_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11838-3701_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11838-3701_z.fits,,,,per_band,
manga-12491-1901,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12491-1901_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12491-1901_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12491-1901_z.fits,,,,per_band,
manga-12514-12704,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12514-12704_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12514-12704_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12514-12704_z.fits,,,,per_band,
manga-8249-1902,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8249-1902_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8249-1902_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8249-1902_z.fits,,,,per_band,
manga-8131-12702,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8131-12702_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8131-12702_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8131-12702_z.fits,,,,per_band,
manga-9872-6103,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9872-6103_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9872-6103_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9872-6103_z.fits,,,,per_band,
manga-11838-6102,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11838-6102_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11838-6102_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11838-6102_z.fits,,,,per_band,
manga-11838-3703,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11838-3703_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11838-3703_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11838-3703_z.fits,,,,per_band,
manga-7992-12701,/content/drive/MyDrive/Proyecto_Integrador/data/manga-7992-12701_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-7992-12701_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-7992-12701_z.fits,,,,per_band,
manga-8939-12705,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8939-12705_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8939-12705_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8939-12705_z.fits,,,,per_band,
manga-8941-9101,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8941-9101_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8941-9101_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8941-9101_z.fits,,,,per_band,
manga-9194-3702,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9194-3702_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9194-3702_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9194-3702_z.fits,,,,per_band,
manga-11838-9102,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11838-9102_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11838-9102_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11838-9102_z.fits,,,,per_band,
manga-9871-6101,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9871-6101_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9871-6101_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9871-6101_z.fits,,,,per_band,
manga-8550-3703,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8550-3703_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8550-3703_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8550-3703_z.fits,,,,per_band,
manga-11863-1901,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11863-1901_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11863-1901_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11863-1901_z.fits,,,,per_band,
manga-11983-6103,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11983-6103_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11983-6103_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11983-6103_z.fits,,,,per_band,
manga-8657-12702,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8657-12702_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8657-12702_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8657-12702_z.fits,,,,per_band,
manga-11863-3704,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11863-3704_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11863-3704_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11863-3704_z.fits,,,,per_band,
manga-7979-3701,/content/drive/MyDrive/Proyecto_Integrador/data/manga-7979-3701_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-7979-3701_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-7979-3701_z.fits,,,,per_band,
manga-8728-9101,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8728-9101_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8728-9101_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8728-9101_z.fits,,,,per_band,
manga-12675-9102,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12675-9102_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12675-9102_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12675-9102_z.fits,,,,per_band,
manga-8621-6104,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8621-6104_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8621-6104_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8621-6104_z.fits,,,,per_band,
manga-11863-6101,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11863-6101_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11863-6101_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11863-6101_z.fits,,,,per_band,
manga-9191-6103,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9191-6103_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9191-6103_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9191-6103_z.fits,,,,per_band,
manga-8461-12705,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8461-12705_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8461-12705_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8461-12705_z.fits,,,,per_band,
manga-11863-6103,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11863-6103_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11863-6103_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11863-6103_z.fits,,,,per_band,
