image_id,label_bin,Bars,name,objra,objdec,path_g,path_r,path_z,hdu_g,hdu_r,hdu_z,format_hint,raw_path
manga-10509-6101,0,0.0,manga-10509-6101,165.616654867,46.9392146212,/content/drive/MyDrive/Proyecto_Integrador/data/manga-10509-6101_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-10509-6101_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-10509-6101_z.fits,,,,per_band,
manga-8991-9101,1,0.5,manga-8991-9101,176.83434,52.48843,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8991-9101_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8991-9101_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8991-9101_z.fits,,,,per_band,
manga-8593-12702,0,0.0,manga-8593-12702,227.67423887,52.2139009063,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8593-12702_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8593-12702_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8593-12702_z.fits,,,,per_band,
manga-8550-9101,0,0.0,manga-8550-9101,247.409672103,40.2353879985,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8550-9101_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8550-9101_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8550-9101_z.fits,,,,per_band,
manga-8132-12703,1,1.0,manga-8132-12703,113.266875521,42.4724616081,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8132-12703_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8132-12703_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8132-12703_z.fits,,,,per_band,
manga-10840-9101,0,0.0,manga-10840-9101,133.686417867,4.3019054711,/content/drive/MyDrive/Proyecto_Integrador/data/manga-10840-9101_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-10840-9101_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-10840-9101_z.fits,,,,per_band,
manga-8549-9102,0,0.0,manga-8549-9102,241.292623361,45.4947146122,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8549-9102_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8549-9102_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8549-9102_z.fits,,,,per_band,
manga-11834-12704,1,0.5,manga-11834-12704,223.34896,0.36421,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11834-12704_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11834-12704_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11834-12704_z.fits,,,,per_band,
manga-11866-12704,0,0.0,manga-11866-12704,149.717406279,1.05917748073,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11866-12704_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11866-12704_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11866-12704_z.fits,,,,per_band,
manga-11752-1902,0,0.0,manga-11752-1902,143.809751439,0.409143674679,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11752-1902_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11752-1902_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11752-1902_z.fits,,,,per_band,
manga-9887-6102,0,0.0,manga-9887-6102,237.440006004,28.5470425004,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9887-6102_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9887-6102_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9887-6102_z.fits,,,,per_band,
manga-9030-3701,0,0.25,manga-9030-3701,242.449861504,30.143129494,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9030-3701_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9030-3701_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9030-3701_z.fits,,,,per_band,
manga-8715-1901,0,0.0,manga-8715-1901,118.1981131,50.251194928,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8715-1901_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8715-1901_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8715-1901_z.fits,,,,per_band,
manga-8245-1901,0,0.0,manga-8245-1901,135.365942781,21.1751193666,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8245-1901_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8245-1901_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8245-1901_z.fits,,,,per_band,
manga-11745-6101,1,0.75,manga-11745-6101,128.473791951,44.8821564751,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11745-6101_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11745-6101_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11745-6101_z.fits,,,,per_band,
manga-11984-12704,1,0.5,manga-11984-12704,257.354443473,22.2140634646,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11984-12704_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11984-12704_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11984-12704_z.fits,,,,per_band,
manga-8483-9101,0,0.0,manga-8483-9101,245.662643292,47.1607564493,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8483-9101_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8483-9101_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8483-9101_z.fits,,,,per_band,
manga-12078-12704,0,0.0,manga-12078-12704,29.3485018386,0.417788464893,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12078-12704_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12078-12704_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12078-12704_z.fits,,,,per_band,
manga-7981-6102,1,1.0,manga-7981-6102,338.83846536,14.0737146585,/content/drive/MyDrive/Proyecto_Integrador/data/manga-7981-6102_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-7981-6102_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-7981-6102_z.fits,,,,per_band,
manga-9042-9102,0,0.0,manga-9042-9102,235.032076794,28.1522645521,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9042-9102_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9042-9102_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9042-9102_z.fits,,,,per_band,
manga-9881-1901,1,0.5,manga-9881-1901,204.806912689,24.8930759381,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9881-1901_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9881-1901_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9881-1901_z.fits,,,,per_band,
manga-8082-12703,1,0.5,manga-8082-12703,49.5116507923,-0.538961269538,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8082-12703_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8082-12703_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8082-12703_z.fits,,,,per_band,
manga-8610-9101,0,0.0,manga-8610-9101,256.756831583,61.1980459142,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8610-9101_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8610-9101_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8610-9101_z.fits,,,,per_band,
manga-10504-6103,0,0.0,manga-10504-6103,140.243037252,34.8622843992,/content/drive/MyDrive/Proyecto_Integrador/data/manga-10504-6103_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-10504-6103_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-10504-6103_z.fits,,,,per_band,
manga-8589-9101,1,0.5,manga-8589-9101,224.567548246,56.0703287351,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8589-9101_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8589-9101_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8589-9101_z.fits,,,,per_band,
manga-12082-12704,1,0.5,manga-12082-12704,38.4845499197,0.923746410228,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12082-12704_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12082-12704_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12082-12704_z.fits,,,,per_band,
manga-10515-3703,0,0.0,manga-10515-3703,147.492434513,5.52012829688,/content/drive/MyDrive/Proyecto_Integrador/data/manga-10515-3703_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-10515-3703_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-10515-3703_z.fits,,,,per_band,
manga-9484-6102,0,0.0,manga-9484-6102,119.546258979,34.3414830955,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9484-6102_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9484-6102_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9484-6102_z.fits,,,,per_band,
manga-11977-6102,1,1.0,manga-11977-6102,253.683053684,24.8185626883,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11977-6102_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11977-6102_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11977-6102_z.fits,,,,per_band,
manga-11759-6101,0,0.0,manga-11759-6101,146.300913342,0.0354846849192,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11759-6101_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11759-6101_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11759-6101_z.fits,,,,per_band,
manga-8546-12704,0,0.0,manga-8546-12704,238.537660361,52.3295017019,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8546-12704_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8546-12704_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8546-12704_z.fits,,,,per_band,
manga-8561-6101,0,0.0,manga-8561-6101,238.892224922,53.0333560059,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8561-6101_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8561-6101_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8561-6101_z.fits,,,,per_band,
manga-12078-3701,0,0.0,manga-12078-3701,29.6459781133,-0.485523793948,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12078-3701_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12078-3701_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12078-3701_z.fits,,,,per_band,
manga-12078-6104,0,0.0,manga-12078-6104,29.3188182817,0.383121056293,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12078-6104_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12078-6104_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12078-6104_z.fits,,,,per_band,
manga-9025-12704,1,0.5,manga-9025-12704,246.050763599,30.162261411,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9025-12704_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9025-12704_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9025-12704_z.fits,,,,per_band,
manga-8263-6104,1,0.75,manga-8263-6104,187.285678346,46.8814922454,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8263-6104_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8263-6104_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8263-6104_z.fits,,,,per_band,
manga-8312-1902,1,1.0,manga-8312-1902,247.583911576,39.8043232273,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8312-1902_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8312-1902_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8312-1902_z.fits,,,,per_band,
manga-12511-6102,0,0.0,manga-12511-6102,134.520595227,1.15375662168,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12511-6102_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12511-6102_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12511-6102_z.fits,,,,per_band,
manga-9884-3702,0,0.0,manga-9884-3702,204.607316357,52.9166806403,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9884-3702_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9884-3702_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9884-3702_z.fits,,,,per_band,
manga-8548-3701,0,0.0,manga-8548-3701,242.422201972,47.7365155152,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8548-3701_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8548-3701_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8548-3701_z.fits,,,,per_band,
manga-8613-6104,0,0.0,manga-8613-6104,254.771886776,34.3364776685,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8613-6104_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8613-6104_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8613-6104_z.fits,,,,per_band,
manga-11025-12701,0,0.0,manga-11025-12701,256.24029088,58.2799101931,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11025-12701_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11025-12701_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11025-12701_z.fits,,,,per_band,
manga-8611-12704,0,0.0,manga-8611-12704,260.705617581,60.4448593136,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8611-12704_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8611-12704_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8611-12704_z.fits,,,,per_band,
manga-8155-3701,1,1.0,manga-8155-3701,52.7789268292,-0.915973761209,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8155-3701_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8155-3701_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8155-3701_z.fits,,,,per_band,
manga-8440-12702,0,0.0,manga-8440-12702,135.065441378,40.9179727701,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8440-12702_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8440-12702_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8440-12702_z.fits,,,,per_band,
manga-12679-12705,0,0.0,manga-12679-12705,318.709280847,-7.46203835711,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12679-12705_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12679-12705_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12679-12705_z.fits,,,,per_band,
manga-8553-6103,1,1.0,manga-8553-6103,231.50295368,56.8268193295,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8553-6103_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8553-6103_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8553-6103_z.fits,,,,per_band,
manga-8947-12703,1,0.5,manga-8947-12703,172.886686245,49.8575035609,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8947-12703_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8947-12703_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8947-12703_z.fits,,,,per_band,
manga-8314-12705,0,0.0,manga-8314-12705,244.374065361,38.9122194433,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8314-12705_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8314-12705_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8314-12705_z.fits,,,,per_band,
manga-9045-1901,1,0.75,manga-9045-1901,226.464753943,32.0099797304,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9045-1901_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9045-1901_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9045-1901_z.fits,,,,per_band,
manga-11826-6102,1,0.75,manga-11826-6102,188.295058435,36.5809438721,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11826-6102_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11826-6102_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11826-6102_z.fits,,,,per_band,
manga-9869-6103,0,0.0,manga-9869-6103,247.254797804,40.4950615378,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9869-6103_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9869-6103_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9869-6103_z.fits,,,,per_band,
manga-10505-12701,1,0.5,manga-10505-12701,138.742506511,32.7895428219,/content/drive/MyDrive/Proyecto_Integrador/data/manga-10505-12701_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-10505-12701_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-10505-12701_z.fits,,,,per_band,
manga-8595-12701,0,0.0,manga-8595-12701,220.82137097,50.4958383049,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8595-12701_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8595-12701_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8595-12701_z.fits,,,,per_band,
manga-8588-12703,1,0.5,manga-8588-12703,250.534113325,40.2769106957,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8588-12703_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8588-12703_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8588-12703_z.fits,,,,per_band,
manga-8991-6104,1,1.0,manga-8991-6104,178.025946425,53.3112227907,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8991-6104_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8991-6104_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8991-6104_z.fits,,,,per_band,
manga-11955-9102,1,0.5,manga-11955-9102,197.010464453,53.935876658,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11955-9102_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11955-9102_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11955-9102_z.fits,,,,per_band,
manga-11952-1901,0,0.0,manga-11952-1901,254.13394,27.49249,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11952-1901_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11952-1901_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11952-1901_z.fits,,,,per_band,
manga-8243-6102,0,0.0,manga-8243-6102,130.241723092,52.837270436,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8243-6102_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8243-6102_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8243-6102_z.fits,,,,per_band,
manga-8454-3704,0,0.0,manga-8454-3704,154.6179359,44.0143905435,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8454-3704_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8454-3704_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8454-3704_z.fits,,,,per_band,
manga-8719-6103,0,0.25,manga-8719-6103,119.623484735,47.6531184648,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8719-6103_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8719-6103_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8719-6103_z.fits,,,,per_band,
manga-10494-3701,0,0.0,manga-10494-3701,126.179179705,54.2242363566,/content/drive/MyDrive/Proyecto_Integrador/data/manga-10494-3701_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-10494-3701_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-10494-3701_z.fits,,,,per_band,
manga-8622-1901,0,0.0,manga-8622-1901,351.072128381,14.426938117,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8622-1901_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8622-1901_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8622-1901_z.fits,,,,per_band,
manga-8595-3702,1,0.5,manga-8595-3702,219.042760685,50.5188220399,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8595-3702_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8595-3702_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8595-3702_z.fits,,,,per_band,
manga-8447-6104,0,0.0,manga-8447-6104,208.392613685,38.9965989403,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8447-6104_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8447-6104_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8447-6104_z.fits,,,,per_band,
manga-9032-12704,0,0.0,manga-9032-12704,241.695180027,31.8669854745,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9032-12704_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9032-12704_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9032-12704_z.fits,,,,per_band,
manga-9499-9102,0,0.0,manga-9499-9102,119.8490789,26.38868337,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9499-9102_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9499-9102_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9499-9102_z.fits,,,,per_band,
manga-8946-6101,0,0.0,manga-8946-6101,168.752093512,46.6345251343,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8946-6101_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8946-6101_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8946-6101_z.fits,,,,per_band,
manga-11866-3701,0,0.25,manga-11866-3701,149.994877082,1.05497529729,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11866-3701_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11866-3701_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11866-3701_z.fits,,,,per_band,
manga-8325-9101,1,1.0,manga-8325-9101,210.84269901,48.2530853947,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8325-9101_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8325-9101_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8325-9101_z.fits,,,,per_band,
manga-8466-3704,0,0.0,manga-8466-3704,169.513447059,45.1130288476,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8466-3704_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8466-3704_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8466-3704_z.fits,,,,per_band,
manga-12673-6102,1,1.0,manga-12673-6102,245.338708143,40.3099825822,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12673-6102_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12673-6102_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12673-6102_z.fits,,,,per_band,
manga-12679-6103,1,1.0,manga-12679-6103,318.027220809,-7.22244658447,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12679-6103_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12679-6103_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12679-6103_z.fits,,,,per_band,
manga-8146-6103,0,0.25,manga-8146-6103,116.526085294,29.2108610114,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8146-6103_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8146-6103_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8146-6103_z.fits,,,,per_band,
manga-12082-3704,1,0.75,manga-12082-3704,38.6727130528,-1.23851441397,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12082-3704_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12082-3704_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12082-3704_z.fits,,,,per_band,
manga-9040-12704,0,0.0,manga-9040-12704,244.244005476,27.6184162359,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9040-12704_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9040-12704_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9040-12704_z.fits,,,,per_band,
manga-7992-6103,0,0.25,manga-7992-6103,252.618932255,64.0206654262,/content/drive/MyDrive/Proyecto_Integrador/data/manga-7992-6103_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-7992-6103_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-7992-6103_z.fits,,,,per_band,
manga-9894-6102,1,0.5,manga-9894-6102,251.74187,19.67064,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9894-6102_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9894-6102_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9894-6102_z.fits,,,,per_band,
manga-11748-6104,0,0.0,manga-11748-6104,139.583693994,30.4044822425,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11748-6104_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11748-6104_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11748-6104_z.fits,,,,per_band,
manga-8940-3703,0,0.25,manga-8940-3703,122.351732839,26.2894589268,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8940-3703_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8940-3703_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8940-3703_z.fits,,,,per_band,
manga-8942-12702,1,1.0,manga-8942-12702,124.003309706,27.0758952047,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8942-12702_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8942-12702_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8942-12702_z.fits,,,,per_band,
manga-8321-9102,0,0.0,manga-8321-9102,197.82575138,29.7940500714,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8321-9102_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8321-9102_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8321-9102_z.fits,,,,per_band,
manga-11871-9101,0,0.0,manga-11871-9101,193.340338099,26.3614125102,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11871-9101_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11871-9101_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11871-9101_z.fits,,,,per_band,
manga-9506-3704,0,0.0,manga-9506-3704,134.644736684,26.2117512393,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9506-3704_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9506-3704_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9506-3704_z.fits,,,,per_band,
manga-11022-12701,0,0.25,manga-11022-12701,218.969868477,5.3127324829,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11022-12701_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11022-12701_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11022-12701_z.fits,,,,per_band,
manga-12093-12702,0,0.0,manga-12093-12702,17.5132007705,13.9781613943,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12093-12702_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12093-12702_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12093-12702_z.fits,,,,per_band,
